hip,ra,dec,magnitude,B-V
540,1.648125,28.553444444444445,6.68,0.986
541,1.6485,-47.58475,9.69,0.578
542,1.6495,56.5145,8.05,0.112
543,1.6507083333333332,-25.29566666666667,10.3,0.506
544,1.6522083333333333,29.021944444444443,6.07,0.752
545,1.6603333333333334,33.65427777777778,8.51,1.107
546,1.6618333333333333,-36.08466666666667,7.71,1.038
547,1.6650416666666668,-24.62066666666667,8.56,0.548
548,1.6669583333333333,70.16927777777778,8.26,1.233
549,1.6707083333333332,65.58769444444444,11.55,0.49
550,1.6743333333333332,56.32466666666667,8.62,0.148
551,1.682625,8.657333333333334,10.92,0.792
552,1.6887083333333333,-6.2613055555555555,10.51,0.759
553,1.6902083333333333,-21.091472222222222,9.83,0.587
554,1.6930416666666668,-13.748694444444444,9.84,0.69
555,1.6941666666666666,10.068999999999999,9.74,0.494
556,1.6955833333333334,-4.349805555555555,8.21,0.574
557,1.6957499999999999,23.493805555555557,8.72,0.41
558,1.69675,-70.58944444444444,8.03,1.631
559,1.6998333333333333,44.612833333333334,9.0,-0.09
560,1.7084166666666667,-23.10741666666667,6.19,0.386
561,1.709625,68.1671388888889,11.79,0.71
562,1.7109583333333334,20.55975,8.22,0.951
563,1.7111666666666667,31.130444444444446,7.93,1.107
564,1.7137916666666666,-45.86394444444445,10.18,0.58
565,1.718,1.861,8.98,0.567
566,1.7182083333333333,49.382111111111115,9.13,1.125
567,1.7220833333333334,-38.877694444444444,6.91,1.123
568,1.722375,-55.160805555555555,8.79,1.234
569,1.7247916666666667,-3.625722222222222,8.23,0.58
571,1.73225,-30.603083333333334,10.24,0.402
572,1.7339166666666666,38.20261111111111,8.83,1.114
573,1.7345833333333334,-43.98527777777778,7.62,0.955
574,1.7479166666666668,-40.414,8.96,0.446
575,1.7482083333333334,65.53872222222222,10.41,0.51
576,1.7486666666666666,53.97486111111111,8.97,0.05
577,1.75225,32.87027777777778,9.61,0.761
578,1.7582916666666666,22.8445,8.29,0.387
579,1.760125,5.288027777777778,8.3,1.552
580,1.7607083333333333,-18.82075,8.26,0.494
581,1.7673333333333334,6.875611111111112,7.44,0.203
582,1.7728333333333333,62.39272222222222,9.52,0.19
583,1.7755,85.40486111111112,8.2,0.295
584,1.7815416666666666,-15.850083333333332,8.68,0.529
585,1.7824583333333333,-30.561583333333335,8.65,0.061
586,1.783375,-23.03613888888889,10.52,0.512
587,1.7844166666666668,-37.929138888888886,8.41,0.405
588,1.7846666666666666,14.82375,9.18,0.333
589,1.78775,72.77522222222223,8.42,0.345
590,1.7924166666666668,34.85380555555556,8.86,1.552
591,1.7959166666666666,46.75702777777778,7.92,1.054
592,1.7975,65.65377777777779,10.97,0.33
593,1.8024583333333333,6.2043333333333335,8.85,0.323
594,1.8027916666666666,-60.07080555555556,9.31,0.226
595,1.80325,-22.027666666666665,10.28,0.503
596,1.805375,-76.73091666666667,7.56,0.419
597,1.807125,73.21030555555556,7.88,0.407
598,1.81025,20.555722222222222,7.99,1.441
599,1.8142916666666666,-41.88961111111111,8.23,0.599
600,1.8193333333333332,-27.397777777777776,8.52,1.084
601,1.825625,20.96561111111111,9.14,0.74
602,1.826125,-17.387027777777778,6.2,0.133
603,1.826625,7.7035833333333334,7.64,0.493
604,1.8312083333333333,1.6650833333333332,8.95,0.653
605,1.8418333333333332,-56.83686111111111,7.48,1.532
606,1.843375,-25.356333333333335,7.06,0.463
607,1.8436666666666666,26.450888888888887,7.33,1.011
608,1.8454166666666667,-11.03336111111111,8.98,0.739
609,1.8467916666666666,-11.612916666666667,8.24,0.271
611,1.8552916666666666,-40.47958333333334,8.53,0.909
610,1.8579166666666667,-77.49416666666667,8.4,1.014
612,1.8669166666666666,-56.01155555555555,7.48,0.466
613,1.8719166666666667,17.30275,8.46,1.59
614,1.880125,35.74575,9.29,1.01
615,1.880375,24.32122222222222,8.57,0.249
616,1.88475,-23.818944444444444,8.7,0.798
617,1.886625,32.00877777777778,8.5,0.451
618,1.8945833333333333,-60.64172222222222,8.37,0.595
619,1.8965833333333333,31.669055555555556,6.87,1.124
621,1.9024166666666666,-62.315083333333334,7.5,1.703
620,1.9032499999999999,-86.03877777777778,7.39,-0.018
624,1.905875,-45.119305555555556,8.19,0.584
622,1.9059166666666667,52.772999999999996,7.56,0.9
623,1.9059166666666667,53.52652777777778,8.37,0.379
625,1.907,40.07852777777778,7.39,1.008
626,1.9080833333333334,40.147999999999996,6.73,0.951
627,1.9129583333333333,-66.8953888888889,8.66,0.79
628,1.9167083333333332,1.09425,8.25,0.17
629,1.9174583333333333,-7.921305555555556,8.47,0.953
630,1.9187916666666667,39.03491666666667,8.01,0.456
631,1.9205,-65.93227777777778,6.83,1.158
632,1.92075,-56.24955555555556,9.06,1.074
633,1.9275416666666667,-46.544666666666664,8.79,1.127
634,1.9295833333333334,37.18547222222222,7.44,0.478
635,1.93375,-2.548694444444444,6.43,-0.146
636,1.94525,-22.508472222222224,5.93,0.141
637,1.9491666666666667,-5.486,8.85,1.196
638,1.9505416666666666,21.74563888888889,9.86,0.244
639,1.951625,-11.129055555555556,8.55,0.964
640,1.9624583333333334,38.72177777777778,7.66,0.181
641,1.9661666666666666,55.57702777777778,7.82,0.61
642,1.9712916666666667,-4.854888888888889,9.08,0.595
643,1.9779166666666668,-42.15386111111111,10.1,0.57
644,1.9787916666666667,-51.25786111111111,8.21,1.087
645,1.9965833333333334,-14.226722222222222,8.85,0.631
647,1.9971666666666668,-78.21097222222222,7.79,1.45
646,1.99725,-18.684694444444446,7.58,1.271
649,2.0010416666666666,-7.544777777777778,7.85,0.505
648,2.0014583333333333,-78.59875,7.18,0.156
650,2.0031666666666665,29.8375,7.54,0.408
651,2.0032916666666667,-39.61208333333334,9.72,0.434
652,2.0072083333333333,31.391222222222222,7.12,0.184
653,2.007875,-30.031694444444444,9.77,0.306
654,2.0085416666666664,-45.38213888888889,8.84,1.042
655,2.014666666666667,-33.529333333333334,5.67,1.119
656,2.01925,53.796388888888885,8.15,0.617
657,2.0209166666666665,-29.416361111111108,9.61,0.961
658,2.024208333333333,4.927333333333333,8.19,1.079
659,2.039875,31.379,7.27,0.207
660,2.0416666666666665,71.15950000000001,8.51,0.215
661,2.0488333333333335,-59.06308333333333,8.36,1.113
663,2.04975,-38.281055555555554,10.0,0.55
662,2.049875,-70.05583333333333,8.74,1.227
664,2.050375,-2.4476944444444446,6.18,1.366
665,2.0548333333333333,-43.64669444444444,10.26,0.73
666,2.05675,-49.721833333333336,10.16,0.393
667,2.056958333333333,29.732333333333333,8.31,1.053
668,2.0610833333333334,42.223444444444446,8.58,0.915
669,2.068208333333333,-14.824472222222221,7.04,0.624
670,2.070625,34.49527777777778,8.81,0.31
671,2.073125,-8.824027777777777,5.99,1.034
673,2.077541666666667,-32.700833333333335,8.22,1.064
674,2.0877083333333335,-42.943666666666665,9.86,0.789
675,2.0922083333333332,3.4407222222222225,8.0,1.193
676,2.0940416666666666,21.924305555555556,9.4,0.57
678,2.096416666666667,-19.224083333333333,9.1,1.169
677,2.0965416666666665,29.090833333333332,2.07,-0.038
679,2.101125,50.24536111111111,8.11,0.098
680,2.1034166666666665,-57.19508333333333,8.89,1.179
681,2.1054583333333334,-51.400749999999995,9.43,0.47
682,2.1070416666666665,6.616805555555556,7.59,0.626
683,2.1085,41.958000000000006,8.72,0.071
684,2.1102916666666665,-44.27363888888889,9.86,0.157
685,2.112041666666667,-53.443194444444444,9.23,0.988
686,2.112875,-30.068555555555555,9.5,0.493
687,2.1139166666666664,17.424444444444447,10.73,1.46
688,2.115125,-24.09375,7.59,0.508
689,2.1182916666666665,34.934527777777774,7.41,0.606
690,2.1240833333333335,-66.5141388888889,9.26,0.675
691,2.1255,52.33641666666667,7.78,0.358
692,2.1285833333333333,-6.792166666666667,7.76,1.618
693,2.13025,20.26736111111111,8.94,0.419
694,2.131291666666667,11.171527777777778,8.95,0.435
695,2.1369583333333333,63.204055555555556,6.41,0.998
696,2.1395416666666667,-17.578027777777777,6.11,1.664
697,2.147125,53.25411111111111,7.76,0.415
698,2.161583333333333,-74.23841666666667,7.38,1.326
699,2.170916666666667,36.62741666666667,6.21,0.504
700,2.1795416666666667,-2.2225833333333336,7.05,0.963
701,2.1830833333333333,74.21472222222222,7.44,-0.006
702,2.187333333333333,-52.32794444444445,8.5,0.406
704,2.1910833333333333,14.142055555555554,7.84,1.125
703,2.1922916666666667,-86.1885,11.01,1.5
706,2.1924166666666665,-34.79438888888889,7.88,0.473
707,2.1947916666666667,-66.75947222222223,9.1,1.113
708,2.195125,-36.744083333333336,8.65,0.471
705,2.197416666666667,86.78788888888889,8.41,0.588
709,2.2017083333333334,-47.06066666666666,7.81,0.481
710,2.2030833333333333,8.02175,7.43,0.296
711,2.2046666666666668,-7.897055555555555,8.76,0.965
712,2.2079166666666667,40.841055555555556,7.58,0.994
713,2.2079166666666667,-60.26452777777778,9.55,0.473
714,2.2083333333333335,40.49455555555556,6.82,1.568
715,2.216,-25.547805555555556,10.24,0.46
716,2.2169583333333334,25.46286111111111,6.24,0.976
717,2.2176666666666667,0.6924444444444444,7.31,1.43
718,2.2204166666666665,-42.91822222222222,10.52,0.51
719,2.220833333333333,-35.819027777777784,9.27,1.146
720,2.2235833333333335,-22.1795,7.13,1.64
721,2.2304583333333334,-26.22363888888889,9.14,1.053
722,2.2356666666666665,12.804472222222223,8.48,0.537
723,2.237416666666667,66.45663888888889,8.57,0.885
724,2.24675,-21.206305555555556,7.21,1.087
725,2.248,34.36794444444445,9.05,1.64
726,2.248291666666667,-39.73711111111111,7.72,0.62
727,2.249791666666667,49.858111111111114,8.03,0.364
728,2.2506666666666666,28.247555555555557,6.47,0.242
729,2.25975,18.212027777777777,5.57,1.043
730,2.2597916666666666,-54.00197222222222,6.32,0.738
732,2.2610833333333336,-35.091861111111115,7.78,0.417
731,2.261458333333333,27.651249999999997,11.65,1.26
733,2.2615416666666666,9.849972222222222,8.58,0.714
734,2.261875,-24.335055555555556,10.37,0.432
735,2.2632083333333335,22.664277777777777,9.23,0.383
736,2.264125,-59.28058333333333,9.2,0.811
737,2.2649166666666667,40.84327777777778,6.93,0.8
738,2.26625,-27.12236111111111,11.73,1.493
739,2.2663333333333333,-28.33,9.32,0.549
740,2.267916666666667,19.92463888888889,7.11,0.476
741,2.2735,-36.65061111111111,9.79,1.01
742,2.27675,-50.60775,8.21,1.339
743,2.2790833333333333,-50.01363888888889,8.42,1.4
744,2.2856666666666667,-50.166777777777774,7.05,-0.122
745,2.288333333333333,-38.28947222222222,9.26,0.671
746,2.2920416666666665,59.15022222222222,2.28,0.38
747,2.292375,44.721833333333336,8.77,0.461
748,2.2960833333333333,21.059361111111112,9.25,0.537
749,2.297833333333333,-31.477277777777775,9.3,0.972
750,2.2983333333333333,44.72277777777778,10.63,0.525
751,2.30375,42.25438888888889,9.9,0.561
752,2.3040833333333333,-0.7521944444444445,9.89,0.617
753,2.311166666666667,32.47666666666667,9.33,0.812
754,2.315125,25.282305555555556,7.78,0.68
755,2.3190833333333334,65.07080555555555,7.02,0.932
757,2.327375,-59.060361111111106,8.89,1.033
758,2.3296666666666668,-41.88641666666667,9.6,0.446
759,2.331,17.53425,7.07,0.644
760,2.332625,79.71463888888889,6.01,0.203
761,2.3375833333333333,-27.987916666666667,5.42,0.414
762,2.3469583333333333,-41.04419444444444,9.11,0.83
763,2.3469583333333333,58.66588888888889,8.24,0.08
764,2.3495,14.417666666666666,8.97,0.442
765,2.35225,-45.747,3.88,1.013
766,2.3525,0.07208333333333333,8.59,0.484
767,2.364875,46.38791666666667,7.17,0.031
768,2.3665833333333333,19.115694444444447,7.94,0.66
769,2.36675,1.2440277777777777,7.27,1.22
770,2.367541666666667,-12.035194444444445,9.59,0.49
771,2.37675,-10.187555555555555,7.94,1.439
772,2.3779166666666667,-34.11077777777778,8.52,0.687
773,2.379208333333333,19.55922222222222,7.59,1.005
774,2.3842499999999998,-40.64947222222222,9.17,1.029
775,2.3920416666666666,-66.02972222222222,8.08,1.068
776,2.3955416666666665,-46.375083333333336,9.8,0.524
777,2.39675,-21.38186111111111,8.92,0.499
778,2.4012083333333334,-51.73705555555556,9.91,0.355
779,2.4015,62.66780555555555,9.42,1.565
780,2.4018333333333333,26.682055555555557,8.84,1.128
781,2.4022083333333333,51.56691666666667,10.15,1.5
782,2.41375,-56.19177777777777,8.37,0.952
783,2.415583333333333,-32.07891666666667,9.33,1.63
784,2.4219166666666667,57.25958333333333,9.35,0.075
785,2.4222083333333333,-63.589666666666666,7.4,1.571
786,2.423375,-37.31480555555555,8.35,0.437
787,2.4315416666666665,-31.824944444444444,9.53,0.965
788,2.432125,-3.6785277777777776,9.59,0.469
789,2.443,36.47377777777778,10.05,0.486
791,2.451875,-40.89263888888889,8.57,0.644
790,2.4519166666666665,19.381305555555556,8.48,0.56
792,2.45275,-6.841166666666666,8.43,0.906
793,2.4582083333333333,53.526666666666664,8.45,0.955
794,2.458833333333333,-33.788694444444445,8.84,0.833
795,2.4650833333333333,8.453194444444444,8.64,0.716
797,2.465708333333333,11.416277777777777,8.42,0.41
798,2.4670833333333335,-62.29683333333333,6.34,0.164
800,2.4684166666666667,51.423027777777776,7.93,1.301
799,2.468583333333333,12.710833333333333,8.36,1.072
801,2.470458333333333,-50.26777777777777,8.32,0.595
802,2.479125,4.8325,7.77,1.219
803,2.47925,-2.561222222222222,6.84,1.611
804,2.484916666666667,-78.59052777777778,8.78,1.011
805,2.4864166666666665,-44.6665,7.19,0.974
806,2.4879583333333333,4.166111111111111,8.5,1.166
807,2.4894583333333333,8.577027777777777,8.82,0.62
808,2.4899583333333335,43.43841666666666,9.04,0.542
809,2.4920416666666667,-65.35708333333332,7.93,0.964
810,2.496125,-25.87475,7.66,0.139
812,2.5068333333333332,44.10966666666667,9.03,1.014
813,2.5090833333333333,11.145805555555555,5.54,-0.064
814,2.5094583333333333,-82.224,5.29,1.049
815,2.511,-63.29666666666667,8.13,0.456
817,2.51325,46.39036111111111,7.51,0.251
816,2.513333333333333,-77.48041666666667,9.08,1.031
818,2.5136666666666665,-8.974194444444445,7.1,0.345
819,2.518375,-79.00183333333334,7.88,0.476
820,2.5191666666666666,86.02305555555556,9.4,0.539
821,2.519833333333333,33.53944444444444,9.06,0.293
822,2.5218333333333334,84.15197222222223,8.38,0.371
823,2.521916666666667,38.41488888888889,10.65,1.077
824,2.522875,25.19788888888889,7.77,1.603
825,2.52775,50.80683333333333,8.5,1.042
826,2.528,47.30683333333333,8.61,1.156
827,2.5280833333333335,-28.337805555555555,10.05,0.7
828,2.530291666666667,39.648944444444446,8.71,0.594
830,2.5328333333333335,-15.177027777777777,9.37,0.409
829,2.5332916666666665,-78.30066666666666,6.97,1.377
831,2.538666666666667,-49.14330555555556,8.56,0.524
832,2.54225,-33.280944444444444,9.34,0.815
833,2.5433333333333334,-19.983555555555558,9.47,0.526
834,2.5437916666666665,64.64672222222222,8.11,1.032
835,2.554291666666667,25.52675,8.91,0.356
836,2.55875,60.02605555555555,7.83,1.311
837,2.567833333333333,50.88488888888889,8.95,1.104
838,2.568583333333333,52.25513888888889,7.2,-0.053
839,2.5745833333333334,-70.83688888888888,9.37,0.411
840,2.5785416666666667,-5.2485277777777775,5.84,0.973
841,2.5801666666666665,46.07227777777778,5.01,0.405
842,2.5857083333333333,-22.769194444444445,9.81,0.437
843,2.58675,18.65036111111111,9.27,1.12
844,2.588875,-48.14358333333333,9.5,0.423
845,2.594875,-43.52291666666667,9.32,0.511
846,2.5957083333333335,-13.984138888888888,8.92,0.578
847,2.5959583333333334,-11.785833333333333,8.38,0.508
848,2.600833333333333,58.4895,7.74,0.473
849,2.603875,-6.039694444444445,8.6,1.042
850,2.6069583333333335,-30.479055555555554,9.49,1.232
851,2.6095,-14.452222222222222,8.35,0.528
852,2.6115,28.652916666666666,7.11,1.528
853,2.614333333333333,-73.64944444444446,9.87,0.503
854,2.6184583333333333,13.594972222222223,8.98,0.471
855,2.620833333333333,51.912388888888884,7.75,1.487
856,2.623375,15.231916666666667,8.24,0.491
857,2.6235833333333334,57.1655,6.74,-0.074
858,2.635083333333333,33.13088888888889,6.83,1.429
859,2.6426666666666665,52.316750000000006,7.7,0.144
860,2.644375,59.67341666666666,6.7,-0.017
861,2.6527916666666664,-41.11858333333333,8.67,1.037
863,2.657583333333333,-63.63430555555556,8.73,0.563
864,2.65875,16.844083333333334,9.63,1.462
865,2.659625,-73.22444444444444,6.66,0.372
866,2.6614583333333335,56.05613888888889,8.29,0.077
867,2.662916666666667,12.820277777777777,8.47,0.574
868,2.663625,2.3006666666666664,8.16,1.165
869,2.669375,13.223,8.97,0.497
870,2.6697083333333333,2.0555,7.51,0.503
871,2.675291666666667,54.8915,8.97,0.674
872,2.6769166666666666,-54.40038888888889,8.55,0.692
873,2.678125,-12.579805555555556,5.84,1.0
874,2.688083333333333,58.01830555555556,7.85,0.099
875,2.69075,-38.76886111111111,8.68,0.588
877,2.693125,55.34283333333334,8.05,0.878
876,2.6931666666666665,58.769527777777775,8.27,0.146
878,2.693583333333333,-21.933583333333335,7.68,1.028
879,2.6946666666666665,-73.50741666666667,9.4,0.551
880,2.6950833333333333,37.47386111111111,7.77,0.405
881,2.6951666666666667,-34.86072222222222,6.89,0.951
882,2.696625,32.242583333333336,7.55,1.354
883,2.6975416666666665,-57.48627777777778,8.27,0.517
884,2.7005416666666666,51.177861111111106,8.16,1.677
885,2.701375,49.01075,8.07,-0.015
886,2.702,30.685666666666666,7.91,0.024
887,2.7228333333333334,-13.902805555555556,7.71,1.253
888,2.7249583333333334,-31.215166666666665,10.16,0.689
889,2.733,48.110416666666666,8.41,0.575
891,2.7332916666666667,-42.25161111111111,8.88,1.169
890,2.733458333333333,64.96319444444445,9.64,0.56
892,2.737125,-2.0745,7.93,1.096
893,2.7415,-18.57283333333333,7.78,1.302
894,2.74225,52.44277777777778,8.9,0.5
895,2.755875,29.550527777777777,8.55,0.435
896,2.76525,13.7505,9.15,0.477
897,2.7685833333333334,-5.784,10.86,1.418
898,2.7687083333333335,5.208694444444444,11.55,1.395
899,2.7687083333333335,-10.87786111111111,9.08,1.076
900,2.7735,4.133111111111111,7.44,0.998
901,2.77875,26.33797222222222,10.35,1.269
902,2.7829166666666665,57.58791666666667,6.68,1.212
903,2.7866666666666666,-87.41425000000001,8.85,0.585
904,2.7877083333333332,-7.376194444444444,8.9,0.473
905,2.7889166666666667,49.54666666666667,8.24,0.184
906,2.790125,-3.321361111111111,6.74,1.025
907,2.8096666666666668,6.180527777777778,10.75,0.863
908,2.8114583333333334,10.636027777777777,8.44,1.33
909,2.8153333333333332,7.948166666666667,7.69,1.163
910,2.816291666666667,-15.467333333333334,4.89,0.487
911,2.8227083333333334,-20.725305555555554,11.8,0.57
912,2.822875,-29.640527777777777,8.88,1.14
913,2.824333333333333,-40.37269444444445,7.7,1.2
914,2.8254166666666665,-32.80041666666666,8.6,0.7
915,2.831583333333333,-32.403888888888886,8.44,0.127
916,2.8370416666666665,58.34986111111111,9.5,1.254
917,2.8405833333333335,50.843111111111114,9.03,1.406
918,2.8417916666666665,74.48458333333333,7.15,1.004
919,2.8429166666666665,30.4495,7.95,0.755
920,2.851875,23.81813888888889,8.23,0.581
921,2.851875,-8.35911111111111,9.81,0.515
922,2.8720416666666666,-18.706888888888887,8.48,0.473
923,2.8725833333333335,35.93108333333333,9.33,0.94
924,2.8785833333333333,-49.629222222222225,8.97,0.807
925,2.879125,-1.1233333333333333,8.08,1.122
926,2.8797083333333333,40.39897222222222,7.47,1.532
927,2.8809583333333335,-55.74966666666667,8.34,0.409
928,2.8814166666666665,-34.46008333333334,7.75,1.152
929,2.8865833333333333,-58.90983333333333,8.34,0.619
930,2.8934166666666665,-27.79977777777778,5.41,1.346
931,2.896333333333333,-3.0780000000000003,7.56,0.551
932,2.8970833333333332,-18.60066666666667,6.93,0.994
933,2.8982916666666667,7.121499999999999,10.03,1.293
935,2.898375,33.680305555555556,8.69,0.185
934,2.8985416666666666,-57.472388888888894,9.04,0.891
936,2.8986666666666667,-5.0681666666666665,8.32,1.12
937,2.9015833333333334,-23.632361111111113,7.85,0.561
938,2.9030416666666667,-80.17377777777779,7.21,0.916
939,2.9033333333333333,-17.968916666666665,8.98,0.966
940,2.9047916666666667,58.21183333333334,7.09,0.137
